,Unnamed: 0,Date,Count_Crashes,Count_Fatalities,text,Low,High,Precipitation,snow,snowdepth,windgust,windspeed,cloudcover,conditions,description,topic_1,topic_2,topic_3,topic_4,topic_5,topic_6
431,431,2017-03-06,0.0,0,...WINTER WEATHER ADVISORY REMAINS IN EFFECT UNTIL 8 AM MST THIS MORNING...  * AFFECTED AREA...The Salt Lake and Tooele valleys  and the    Southern Wasatch Front.  * SNOW ACCUMULATIONS...An additional inch or so of accumulation is   possible this morning.  * TIMING...Snow showers will continue this morning before tapering   off.   * IMPACTS...Winter driving conditions will be possible this   morning  particularly under heavier showers.,28.1,35.8,0.04,1.41,3.75,24.2,16.6,0.535,"Snow, Partially cloudy",Partly cloudy throughout the day with early morning snow.,0.09240419417619705,0.0,0.06866642087697983,0.818902850151062,0.0,0.0
432,432,2017-03-07,0.0,0, ,30.0,47.0,0.0,0.12,2.49,21.9,15.9,0.6459999999999999,Partially cloudy,Partly cloudy throughout the day.,0.1666666716337204,0.1666666716337204,0.1666666716337204,0.1666666716337204,0.1666666716337204,0.1666666716337204
433,433,2017-03-08,0.0,0, ,42.2,60.1,0.0,0.0,0.66,17.2,10.1,0.561,Partially cloudy,Partly cloudy throughout the day.,0.1666666716337204,0.1666666716337204,0.1666666716337204,0.1666666716337204,0.1666666716337204,0.1666666716337204
434,434,2017-03-09,2.0,2, ,38.5,62.9,0.0,0.0,0.0,0.0,12.1,0.49,Partially cloudy,Partly cloudy throughout the day.,0.1666666716337204,0.1666666716337204,0.1666666716337204,0.1666666716337204,0.1666666716337204,0.1666666716337204
435,435,2017-03-10,0.0,0, ,45.5,64.0,0.0,0.0,0.0,0.0,11.5,0.56,Partially cloudy,Partly cloudy throughout the day.,0.1666666716337204,0.1666666716337204,0.1666666716337204,0.1666666716337204,0.1666666716337204,0.1666666716337204
436,436,2017-03-11,0.0,0, ,39.2,60.0,0.0,0.0,0.0,20.8,12.0,0.437,Partially cloudy,Partly cloudy throughout the day.,0.1666666716337204,0.1666666716337204,0.1666666716337204,0.1666666716337204,0.1666666716337204,0.1666666716337204
437,437,2017-03-12,0.0,0, ,45.1,57.8,0.0,0.0,0.0,0.0,13.6,0.556,Partially cloudy,Partly cloudy throughout the day.,0.1666666716337204,0.1666666716337204,0.1666666716337204,0.1666666716337204,0.1666666716337204,0.1666666716337204
438,438,2017-03-13,0.0,0, ,39.0,65.8,0.0,0.0,0.0,0.0,9.1,0.38,Partially cloudy,Partly cloudy throughout the day.,0.1666666716337204,0.1666666716337204,0.1666666716337204,0.1666666716337204,0.1666666716337204,0.1666666716337204
439,439,2017-03-14,0.0,0, ,45.2,72.9,0.0,0.0,0.0,0.0,12.4,0.4039999999999999,Partially cloudy,Partly cloudy throughout the day.,0.1666666716337204,0.1666666716337204,0.1666666716337204,0.1666666716337204,0.1666666716337204,0.1666666716337204
440,440,2017-03-15,0.0,0, ,47.5,75.7,0.0,0.0,0.0,21.9,17.0,0.396,Partially cloudy,Partly cloudy throughout the day.,0.1666666716337204,0.1666666716337204,0.1666666716337204,0.1666666716337204,0.1666666716337204,0.1666666716337204
441,441,2017-03-16,1.0,1, ,50.7,68.9,0.0,0.0,0.0,19.7,15.0,0.483,Partially cloudy,Partly cloudy throughout the day.,0.1666666716337204,0.1666666716337204,0.1666666716337204,0.1666666716337204,0.1666666716337204,0.1666666716337204
442,442,2017-03-17,0.0,0, ,46.0,73.8,0.0,0.0,0.0,24.2,10.0,0.389,Partially cloudy,Partly cloudy throughout the day.,0.1666666716337204,0.1666666716337204,0.1666666716337204,0.1666666716337204,0.1666666716337204,0.1666666716337204
443,443,2017-03-18,0.0,0, ,55.5,78.8,0.0,0.0,0.0,35.1,27.9,0.517,Partially cloudy,Partly cloudy throughout the day.,0.1666666716337204,0.1666666716337204,0.1666666716337204,0.1666666716337204,0.1666666716337204,0.1666666716337204
444,444,2017-03-19,0.0,0, ,49.2,72.9,0.0,0.0,0.0,32.2,23.1,0.561,Partially cloudy,Partly cloudy throughout the day.,0.1666666716337204,0.1666666716337204,0.1666666716337204,0.1666666716337204,0.1666666716337204,0.1666666716337204
445,445,2017-03-20,0.0,0, ,50.1,72.9,0.0,0.0,0.0,32.2,22.4,0.573,Partially cloudy,Partly cloudy throughout the day.,0.1666666716337204,0.1666666716337204,0.1666666716337204,0.1666666716337204,0.1666666716337204,0.1666666716337204
446,446,2017-03-21,0.0,0, ,61.3,73.9,0.0,0.0,0.0,36.8,25.9,0.581,Partially cloudy,Partly cloudy throughout the day.,0.1666666716337204,0.1666666716337204,0.1666666716337204,0.1666666716337204,0.1666666716337204,0.1666666716337204
447,447,2017-03-22,0.0,0, ,51.1,60.8,0.1,0.0,0.0,24.1,19.3,0.679,"Rain, Partially cloudy",Partly cloudy throughout the day with rain.,0.1666666716337204,0.1666666716337204,0.1666666716337204,0.1666666716337204,0.1666666716337204,0.1666666716337204
448,448,2017-03-23,0.0,0, ,34.1,49.9,2.04,0.0,0.0,0.0,16.9,0.696,"Rain, Partially cloudy",Partly cloudy throughout the day with a chance of rain throughout the day.,0.1666666716337204,0.1666666716337204,0.1666666716337204,0.1666666716337204,0.1666666716337204,0.1666666716337204
449,449,2017-03-24,0.0,0, ,35.0,57.7,0.0,0.0,0.0,20.8,17.0,0.313,Partially cloudy,Partly cloudy throughout the day.,0.1666666716337204,0.1666666716337204,0.1666666716337204,0.1666666716337204,0.1666666716337204,0.1666666716337204
450,450,2017-03-25,0.0,0, ,40.8,54.8,0.51,0.0,0.0,0.0,14.8,0.713,"Rain, Partially cloudy",Partly cloudy throughout the day with rain.,0.1666666716337204,0.1666666716337204,0.1666666716337204,0.1666666716337204,0.1666666716337204,0.1666666716337204
451,451,2017-03-26,0.0,0, ,34.0,53.8,0.0,0.0,0.0,0.0,9.2,0.523,Partially cloudy,Partly cloudy throughout the day.,0.1666666716337204,0.1666666716337204,0.1666666716337204,0.1666666716337204,0.1666666716337204,0.1666666716337204
452,452,2017-03-27,1.0,1, ,42.2,49.8,0.39,0.0,0.0,0.0,15.9,0.7,"Rain, Partially cloudy",Partly cloudy throughout the day with a chance of rain throughout the day.,0.1666666716337204,0.1666666716337204,0.1666666716337204,0.1666666716337204,0.1666666716337204,0.1666666716337204
453,453,2017-03-28,0.0,0, ,38.1,53.8,0.0,0.0,0.0,34.4,20.3,0.45,Partially cloudy,Partly cloudy throughout the day.,0.1666666716337204,0.1666666716337204,0.1666666716337204,0.1666666716337204,0.1666666716337204,0.1666666716337204
454,454,2017-03-29,0.0,0, ,36.2,56.9,0.0,0.0,0.0,0.0,8.1,0.278,Partially cloudy,Partly cloudy throughout the day.,0.1666666716337204,0.1666666716337204,0.1666666716337204,0.1666666716337204,0.1666666716337204,0.1666666716337204
455,455,2017-03-30,1.0,1, ,44.0,52.0,0.11,0.0,0.0,39.1,19.2,0.6609999999999999,"Rain, Partially cloudy",Partly cloudy throughout the day with rain.,0.1666666716337204,0.1666666716337204,0.1666666716337204,0.1666666716337204,0.1666666716337204,0.1666666716337204
456,456,2017-03-31,1.0,1,...WIND ADVISORY IN EFFECT FROM 6 PM THIS EVENING TO 10 AM MDT SATURDAY...  The National Weather Service in Salt Lake City has issued a Wind Advisory...which is in effect from 6 PM this evening to 10 AM MDT Saturday.  * AFFECTED AREA...The Salt Lake Valley  especially the eastern   portions.  * WINDS...East winds 25-35 MPH with gusts up to 50 MPH  with the    strongest winds near Parleys Canyon.  * TIMING...Winds will increase this evening  then peak near   midnight before gradually decreasing Saturday morning.   * IMPACTS...Gusty crosswinds will impact travel for high-profile   and light-weight vehicles along north-south routes in the area    including I-15 and portions of I-215.,42.1,55.1,0.0,0.0,0.0,34.7,15.8,0.6709999999999999,Partially cloudy,Partly cloudy throughout the day.,0.0,0.05266098305583,0.8497994542121887,0.0,0.02822752110660076,0.061154577881097794
457,457,2017-04-01,0.0,0,...WIND ADVISORY REMAINS IN EFFECT UNTIL 10 AM MDT THIS MORNING...  * AFFECTED AREA...Northeastern portions of the Salt Lake Valley.   * WINDS...East winds 25-35 MPH with gusts up to 50 MPH  with the   strongest winds from Parleys Canyon northward.   * TIMING...Winds will remain strong at times through sunrise   before diminishing.   * IMPACTS...Gusty crosswinds will impact travel for high-profile    and light-weight vehicles along north-south routes in the    area  including I-15 and portions of I-215.,47.8,59.8,0.0,0.0,0.0,35.5,19.5,0.353,Partially cloudy,Partly cloudy throughout the day.,0.0,0.034749846905469894,0.8375458121299744,0.0,0.0,0.11296452581882477
458,458,2017-04-02,0.0,0, ,44.2,51.1,0.08,0.0,0.0,0.0,15.8,0.594,"Rain, Partially cloudy",Partly cloudy throughout the day with afternoon rain.,0.1666666716337204,0.1666666716337204,0.1666666716337204,0.1666666716337204,0.1666666716337204,0.1666666716337204
459,459,2017-04-03,1.0,1, ,35.4,50.0,0.0,0.0,0.0,18.3,15.5,0.402,Partially cloudy,Partly cloudy throughout the day.,0.1666666716337204,0.1666666716337204,0.1666666716337204,0.1666666716337204,0.1666666716337204,0.1666666716337204
460,460,2017-04-04,0.0,0,...HARD FREEZE WARNING IN EFFECT FROM MIDNIGHT TONIGHT TO 9 AM MDT WEDNESDAY...  The National Weather Service in Salt Lake City has issued a Hard Freeze Warning...which is in effect from midnight tonight to 9 AM MDT Wednesday.  * AFFECTED AREA...The valleys of northern Utah  including the   Wasatch Front.  * TEMPERATURES...Temperatures will drop to 28 or below in many   locations Wednesday morning. While some urban areas may remain   in the low 30s  temperatures will likely drop into the 20s in    outlying areas where there is more widespread fruit production.  * TIMING...The coldest temperatures are expected between 3 am and   9 am Wednesday.  * IMPACTS...These cold temperatures will impact plants sensitive   to temperatures 28 degrees or lower  primarily early budding   fruit trees.,33.9,48.6,0.0,0.0,0.0,31.1,16.1,0.437,Partially cloudy,Partly cloudy throughout the day.,0.0,0.0,0.3515465259552002,0.0967867448925972,0.4873606562614441,0.056888237595558167
461,461,2017-04-05,0.0,0,...HARD FREEZE WARNING REMAINS IN EFFECT UNTIL 9 AM MDT THIS MORNING...  * AFFECTED AREA...The valleys of northern Utah  including the    Wasatch Front.  * TEMPERATURES...Temperatures will drop near 28 in the outlying    areas where fruit trees are common.  * TIMING...The coldest temperatures are expected between 5 am and   9 am this morning.  * IMPACTS...These cold temperatures will impact plants sensitive    to temperatures 28 degrees or lower  primarily early budding    fruit trees.,33.9,60.0,0.0,0.0,0.0,0.0,9.6,0.4429999999999999,Partially cloudy,Partly cloudy throughout the day.,0.0,0.0,0.28339967131614685,0.11332894116640091,0.5550684332847595,0.03808920085430145
462,462,2017-04-06,0.0,0, ,46.0,74.7,0.0,0.0,0.0,41.3,21.4,0.503,Partially cloudy,Partly cloudy throughout the day.,0.1666666716337204,0.1666666716337204,0.1666666716337204,0.1666666716337204,0.1666666716337204,0.1666666716337204
463,463,2017-04-07,0.0,0,...WIND ADVISORY REMAINS IN EFFECT FROM 10 AM THIS MORNING TO 10 PM MDT THIS EVENING...  * AFFECTED AREA...The Great Salt Lake Desert and Mountains...the    Salt Lake and Tooele Valleys...and the Southern Wasatch Front.  * WINDS...Increasing to 25 to 35 mph with peak gusts in the 40    to 50 mph range.  * TIMING...Winds will strengthen this morning  becoming strong by   late this morning. These winds will remain strong through the   afternoon and evening hours  with peak wind expected during the   late afternoon.   * IMPACTS...Strong cross winds will impact travel along west-    east oriented routes in the area...especially Interstate 80    west of Salt Lake City.,55.0,70.0,0.0,0.0,0.0,42.5,28.3,0.6970000000000001,Partially cloudy,Partly cloudy throughout the day.,0.0,0.0,0.864859938621521,0.12152133882045746,0.0,0.0
464,464,2017-04-08,0.0,0, ,35.0,57.7,0.84,1.48,1.48,40.9,28.6,0.6890000000000001,"Snow, Partially cloudy",Partly cloudy throughout the day with snow.,0.1666666716337204,0.1666666716337204,0.1666666716337204,0.1666666716337204,0.1666666716337204,0.1666666716337204
465,465,2017-04-09,0.0,0, ,33.2,46.0,0.25,0.89,2.37,26.4,16.7,0.5579999999999999,"Snow, Partially cloudy",Partly cloudy throughout the day with a chance of snow throughout the day.,0.1666666716337204,0.1666666716337204,0.1666666716337204,0.1666666716337204,0.1666666716337204,0.1666666716337204
466,466,2017-04-10,1.0,1, ,35.6,60.0,0.0,0.0,0.79,21.9,13.7,0.298,Partially cloudy,Partly cloudy throughout the day.,0.1666666716337204,0.1666666716337204,0.1666666716337204,0.1666666716337204,0.1666666716337204,0.1666666716337204
467,467,2017-04-11,0.0,0, ,38.4,58.2,0.0,0.0,0.0,24.2,12.0,0.609,Partially cloudy,Partly cloudy throughout the day.,0.1666666716337204,0.1666666716337204,0.1666666716337204,0.1666666716337204,0.1666666716337204,0.1666666716337204
468,468,2017-04-12,0.0,0,...WIND ADVISORY IN EFFECT FROM 10 AM TO 10 PM MDT THURSDAY...  The National Weather Service in Salt Lake City has issued a Wind Advisory...which is in effect from 10 AM to 10 PM MDT Thursday.  * AFFECTED AREA...The Salt Lake and Tooele valleys  * WINDS...South 15 to 25 mph  increasing to 25 to 35 mph with   gusts near 50 mph during the afternoon and early evening hours.   * TIMING...South winds overnight will increase during the morning    then peak during the mid-afternoon through early evening hours.   Winds will shift to the northwest and decrease behind a cold   front around mid-evening.   * IMPACTS...Strong cross winds will exist along west to east   routes. These winds will be strong enough to move light weight   and unsecured items. ,46.2,73.9,0.0,0.0,0.0,25.3,19.1,0.273,Partially cloudy,Partly cloudy throughout the day.,0.0,0.04375224560499191,0.9425957798957825,0.0,0.0,0.0
469,469,2017-04-13,0.0,0,...WIND ADVISORY IN EFFECT FROM NOON TODAY TO 10 PM MDT THIS EVENING...  The National Weather Service in Salt Lake City has issued a Wind Advisory...which is in effect from noon today to 10 PM MDT this evening.  * AFFECTED AREA...Utah's Dixie and Zion National Park and south-   central Utah.  * WINDS...South winds 25 to 35 mph with gusts over 45 mph during   the afternoon and early evening hours.  * TIMING...Winds will increase around midday  then become strong   and gusty through the afternoon and early evening hours. Winds   will gradually taper off late in the evening.  * IMPACTS...Strong cross winds will exist along west to east    routes. These winds will be strong enough to move light weight    and unsecured items.,45.9,79.7,0.0,0.0,0.0,50.5,35.6,0.262,Partially cloudy,Partly cloudy throughout the day.,0.0,0.059603892266750336,0.8749572038650513,0.03786608576774597,0.021266639232635498,0.0
470,470,2017-04-14,0.0,0, ,42.9,54.9,0.0,0.0,0.0,18.3,14.6,0.682,Partially cloudy,Partly cloudy throughout the day.,0.1666666716337204,0.1666666716337204,0.1666666716337204,0.1666666716337204,0.1666666716337204,0.1666666716337204
471,471,2017-04-15,0.0,0, ,37.0,55.8,0.0,0.0,0.0,17.2,15.2,0.2689999999999999,Partially cloudy,Partly cloudy throughout the day.,0.1666666716337204,0.1666666716337204,0.1666666716337204,0.1666666716337204,0.1666666716337204,0.1666666716337204
472,472,2017-04-16,0.0,0, ,42.9,68.8,0.0,0.0,0.0,23.0,11.5,0.59,Partially cloudy,Partly cloudy throughout the day.,0.1666666716337204,0.1666666716337204,0.1666666716337204,0.1666666716337204,0.1666666716337204,0.1666666716337204
473,473,2017-04-17,1.0,1, ,56.8,69.7,0.0,0.0,0.0,27.7,19.4,0.537,Partially cloudy,Partly cloudy throughout the day.,0.1666666716337204,0.1666666716337204,0.1666666716337204,0.1666666716337204,0.1666666716337204,0.1666666716337204
474,474,2017-04-18,1.0,1, ,44.9,60.9,0.59,0.0,0.0,34.3,23.7,0.672,"Rain, Partially cloudy",Partly cloudy throughout the day with rain.,0.1666666716337204,0.1666666716337204,0.1666666716337204,0.1666666716337204,0.1666666716337204,0.1666666716337204
475,475,2017-04-19,0.0,0, ,44.8,60.8,0.06,0.0,0.0,0.0,12.2,0.52,"Rain, Partially cloudy",Partly cloudy throughout the day with rain clearing later.,0.1666666716337204,0.1666666716337204,0.1666666716337204,0.1666666716337204,0.1666666716337204,0.1666666716337204
476,476,2017-04-20,0.0,0, ,43.0,54.8,0.27,0.0,0.0,35.3,22.4,0.542,"Rain, Partially cloudy",Partly cloudy throughout the day with rain.,0.1666666716337204,0.1666666716337204,0.1666666716337204,0.1666666716337204,0.1666666716337204,0.1666666716337204
477,477,2017-04-21,0.0,0, ,39.7,53.8,0.06,0.0,0.0,17.2,13.4,0.491,"Rain, Partially cloudy",Partly cloudy throughout the day with early morning rain.,0.1666666716337204,0.1666666716337204,0.1666666716337204,0.1666666716337204,0.1666666716337204,0.1666666716337204
478,478,2017-04-22,0.0,0, ,37.9,63.9,0.0,0.0,0.0,19.7,12.3,0.4039999999999999,Partially cloudy,Partly cloudy throughout the day.,0.1666666716337204,0.1666666716337204,0.1666666716337204,0.1666666716337204,0.1666666716337204,0.1666666716337204
479,479,2017-04-23,0.0,0, ,48.8,65.6,0.0,0.0,0.0,31.1,20.2,0.52,Partially cloudy,Partly cloudy throughout the day.,0.1666666716337204,0.1666666716337204,0.1666666716337204,0.1666666716337204,0.1666666716337204,0.1666666716337204
480,480,2017-04-24,0.0,0, ,44.7,55.0,0.12,0.0,0.0,28.9,16.0,0.615,"Rain, Partially cloudy",Partly cloudy throughout the day with rain.,0.1666666716337204,0.1666666716337204,0.1666666716337204,0.1666666716337204,0.1666666716337204,0.1666666716337204
481,481,2017-04-25,0.0,0, ,39.9,51.1,0.51,0.0,0.0,20.9,17.1,0.662,"Rain, Partially cloudy",Partly cloudy throughout the day with a chance of rain throughout the day.,0.1666666716337204,0.1666666716337204,0.1666666716337204,0.1666666716337204,0.1666666716337204,0.1666666716337204
482,482,2017-04-26,0.0,0, ,42.1,57.5,0.09,0.0,0.0,0.0,11.3,0.752,"Rain, Partially cloudy",Partly cloudy throughout the day with late afternoon rain.,0.1666666716337204,0.1666666716337204,0.1666666716337204,0.1666666716337204,0.1666666716337204,0.1666666716337204
483,483,2017-04-27,0.0,0, ,40.1,49.8,0.17,0.0,0.0,33.3,22.3,0.682,"Rain, Partially cloudy",Partly cloudy throughout the day with early morning rain.,0.1666666716337204,0.1666666716337204,0.1666666716337204,0.1666666716337204,0.1666666716337204,0.1666666716337204
484,484,2017-04-28,0.0,0, ,35.8,45.8,0.06,0.0,0.0,29.8,20.4,0.7290000000000001,"Rain, Partially cloudy",Partly cloudy throughout the day with rain.,0.1666666716337204,0.1666666716337204,0.1666666716337204,0.1666666716337204,0.1666666716337204,0.1666666716337204
485,485,2017-04-29,0.0,0, ,36.4,55.8,0.0,0.0,0.0,28.9,18.1,0.42,Partially cloudy,Partly cloudy throughout the day.,0.1666666716337204,0.1666666716337204,0.1666666716337204,0.1666666716337204,0.1666666716337204,0.1666666716337204
486,486,2017-04-30,1.0,1, ,38.6,61.9,0.0,0.0,0.0,0.0,12.8,0.524,Partially cloudy,Partly cloudy throughout the day.,0.1666666716337204,0.1666666716337204,0.1666666716337204,0.1666666716337204,0.1666666716337204,0.1666666716337204
487,487,2017-05-01,0.0,0, ,48.8,62.8,0.0,0.0,0.0,21.9,12.8,0.521,Partially cloudy,Partly cloudy throughout the day.,0.1666666716337204,0.1666666716337204,0.1666666716337204,0.1666666716337204,0.1666666716337204,0.1666666716337204
488,488,2017-05-02,1.0,1, ,51.1,64.8,0.0,0.0,0.0,24.2,13.8,0.61,Partially cloudy,Partly cloudy throughout the day.,0.1666666716337204,0.1666666716337204,0.1666666716337204,0.1666666716337204,0.1666666716337204,0.1666666716337204
489,489,2017-05-03,0.0,0, ,44.7,68.8,0.0,0.0,0.0,0.0,10.7,0.3379999999999999,Partially cloudy,Partly cloudy throughout the day.,0.1666666716337204,0.1666666716337204,0.1666666716337204,0.1666666716337204,0.1666666716337204,0.1666666716337204
490,490,2017-05-04,1.0,1, ,46.9,76.7,0.0,0.0,0.0,24.2,9.1,0.051,Clear,Clear conditions throughout the day.,0.1666666716337204,0.1666666716337204,0.1666666716337204,0.1666666716337204,0.1666666716337204,0.1666666716337204
491,491,2017-05-05,0.0,0, ,53.0,87.7,0.0,0.0,0.0,19.7,12.5,0.2189999999999999,Partially cloudy,Partly cloudy throughout the day.,0.1666666716337204,0.1666666716337204,0.1666666716337204,0.1666666716337204,0.1666666716337204,0.1666666716337204
492,492,2017-05-06,1.0,1,...HIGH WIND WARNING IN EFFECT UNTIL 8 PM MDT THIS EVENING...  The National Weather Service in Salt Lake City has issued a High Wind Warning...which is in effect until 8 PM MDT this evening.  * AFFECTED AREA...Cache Valley  the Wasatch Front  San Pete and   Sevier Valleys  east to include the Wasatch Mountains and   Wasatch Back  Central Utah Mountains  Southwest Wyoming  Western   Uinta Mountains and Basin  Book Cliffs and the San Rafael Swell.  * WINDS...Scattered thunderstorms will bring 60 to 70 mph wind   gusts through this evening.  * IMPACTS...Strong gusts may uproot trees  down powerlines  send   loose outdoor equipment airborne  and become hazardous to   driving high profile vehicles and towing trailers. Wind   sensitive operations will be affected. If outdoors and   threatening weather approaches seek safe permanent shelter   immediately.,65.1,83.3,0.0,0.0,0.0,47.2,20.6,0.489,Partially cloudy,Partly cloudy throughout the day.,0.3145561218261719,0.0,0.5077581405639648,0.13349251449108124,0.03871527314186096,0.0
493,493,2017-05-07,0.0,0, ,60.3,77.6,0.0,0.0,0.0,29.9,17.4,0.55,Partially cloudy,Partly cloudy throughout the day.,0.1666666716337204,0.1666666716337204,0.1666666716337204,0.1666666716337204,0.1666666716337204,0.1666666716337204
494,494,2017-05-08,0.0,0, ,55.9,70.7,0.0,0.0,0.0,21.9,15.7,0.479,Partially cloudy,Partly cloudy throughout the day.,0.1666666716337204,0.1666666716337204,0.1666666716337204,0.1666666716337204,0.1666666716337204,0.1666666716337204
495,495,2017-05-09,0.0,0, ,53.8,74.6,0.0,0.0,0.0,23.0,16.9,0.283,Partially cloudy,Partly cloudy throughout the day.,0.1666666716337204,0.1666666716337204,0.1666666716337204,0.1666666716337204,0.1666666716337204,0.1666666716337204
496,496,2017-05-10,0.0,0, ,55.5,75.5,0.0,0.0,0.0,32.2,15.7,0.321,Partially cloudy,Partly cloudy throughout the day.,0.1666666716337204,0.1666666716337204,0.1666666716337204,0.1666666716337204,0.1666666716337204,0.1666666716337204
497,497,2017-05-11,0.0,0,...WIND ADVISORY IN EFFECT FROM 11 AM TO 10 PM MDT FRIDAY...  The National Weather Service in Salt Lake City has issued a Wind  Advisory...which is in effect from 11 AM to 10 PM MDT Friday.  * AFFECTED AREA...Salt Lake and Tooele Valleys as well as the    valleys of West Central and Southwest Utah.  * WINDS...South 25 to 35 mph with gusts up to 50 mph.  * TIMING...Winds will increase in some areas tonight and then   become strong by late Friday morning. Winds will peak Friday    afternoon into early evening before diminishing around sunset.   * IMPACTS...Strong crosswinds may affect travel on Interstate 80    Highway 50  and State Routes 21 and 56  especially for high   profile vehicles and those towing trailers. Visibilities may   also be reduced in areas of blowing dust. Wind sensitive    operations may be impacted.,54.9,83.5,0.0,0.0,0.0,0.0,13.7,0.209,Partially cloudy,Partly cloudy throughout the day.,0.024775929749011993,0.024221250787377357,0.8965333700180054,0.0,0.04749712347984314,0.0
498,498,2017-05-12,0.0,0,..WIND ADVISORY REMAINS IN EFFECT FROM 11 AM THIS MORNING TO 10 PM MDT THIS EVENING...  * AFFECTED AREA...Salt Lake and Tooele Valleys as well as the    valleys of West Central and Southwest Utah.  * WINDS...South 25 to 35 mph with gusts up to 50 mph.  * TIMING...Winds will become strong by late morning. Winds will   peak this afternoon into early evening before diminishing    around sunset.  * IMPACTS...Strong crosswinds may affect travel on Interstate    80  Highway 50  and State Routes 21 and 56  especially for    high profile vehicles and those towing trailers. Visibilities    may also be reduced in areas of blowing dust. Wind sensitive    operations may be impacted.,58.5,86.8,0.0,0.0,0.0,43.7,28.6,0.225,Partially cloudy,Partly cloudy throughout the day.,0.024801034480333328,0.024846622720360756,0.8970487713813782,0.0,0.046172600239515305,0.0
499,499,2017-05-13,0.0,0, ,45.7,58.7,0.0,0.0,0.0,28.2,17.9,0.308,Partially cloudy,Partly cloudy throughout the day.,0.1666666716337204,0.1666666716337204,0.1666666716337204,0.1666666716337204,0.1666666716337204,0.1666666716337204
500,500,2017-05-14,0.0,0, ,42.2,66.7,0.0,0.0,0.0,0.0,14.1,0.451,Partially cloudy,Partly cloudy throughout the day.,0.1666666716337204,0.1666666716337204,0.1666666716337204,0.1666666716337204,0.1666666716337204,0.1666666716337204
501,501,2017-05-15,0.0,0, ,48.1,68.8,0.0,0.0,0.0,33.2,18.8,0.433,Partially cloudy,Partly cloudy throughout the day.,0.1666666716337204,0.1666666716337204,0.1666666716337204,0.1666666716337204,0.1666666716337204,0.1666666716337204
502,502,2017-05-16,0.0,0, ,52.8,62.0,0.03,0.74,0.74,32.2,16.6,0.674,"Snow, Partially cloudy",Partly cloudy throughout the day with afternoon snow.,0.1666666716337204,0.1666666716337204,0.1666666716337204,0.1666666716337204,0.1666666716337204,0.1666666716337204
503,503,2017-05-17,1.0,1, ,34.1,57.4,0.3,0.44,1.18,42.2,29.7,0.612,"Snow, Partially cloudy",Partly cloudy throughout the day with snow clearing later.,0.1666666716337204,0.1666666716337204,0.1666666716337204,0.1666666716337204,0.1666666716337204,0.1666666716337204
504,504,2017-05-18,0.0,0, ,37.6,51.0,0.0,0.0,0.0,24.2,12.4,0.667,Partially cloudy,Partly cloudy throughout the day.,0.1666666716337204,0.1666666716337204,0.1666666716337204,0.1666666716337204,0.1666666716337204,0.1666666716337204
505,505,2017-05-19,0.0,0, ,46.6,58.9,0.0,0.0,0.0,20.8,9.9,0.565,Partially cloudy,Partly cloudy throughout the day.,0.1666666716337204,0.1666666716337204,0.1666666716337204,0.1666666716337204,0.1666666716337204,0.1666666716337204
506,506,2017-05-20,0.0,0, ,43.9,69.8,0.0,0.0,0.0,17.2,12.2,0.288,Partially cloudy,Partly cloudy throughout the day.,0.1666666716337204,0.1666666716337204,0.1666666716337204,0.1666666716337204,0.1666666716337204,0.1666666716337204
507,507,2017-05-21,0.0,0, ,53.8,65.7,0.2,0.0,0.0,0.0,16.9,0.516,"Rain, Partially cloudy",Partly cloudy throughout the day with rain in the morning and afternoon.,0.1666666716337204,0.1666666716337204,0.1666666716337204,0.1666666716337204,0.1666666716337204,0.1666666716337204
508,508,2017-05-22,0.0,0, ,50.7,74.7,0.0,0.0,0.0,18.3,14.5,0.3379999999999999,Partially cloudy,Partly cloudy throughout the day.,0.1666666716337204,0.1666666716337204,0.1666666716337204,0.1666666716337204,0.1666666716337204,0.1666666716337204
509,509,2017-05-23,0.0,0, ,56.5,80.7,0.0,0.0,0.0,24.2,13.2,0.371,Partially cloudy,Partly cloudy throughout the day.,0.1666666716337204,0.1666666716337204,0.1666666716337204,0.1666666716337204,0.1666666716337204,0.1666666716337204
510,510,2017-05-24,0.0,0,...HIGH WIND WARNING IN EFFECT UNTIL 9 PM MDT THIS EVENING...  The National Weather Service in SALT LAKE CITY has issued a High Wind Warning...which is in effect until 9 PM MDT this evening.  * AFFECTED AREA...The Wasatch Front  Cache Valley  Wasatch   Mountain Valleys  West Central and Southwest Utah  Great Salt   Lake Desert and Mountains  Sanpete and Sevier Valleys  Southwest   Wyoming.  * WINDS...Gusts from showers and thunderstorms in the 50 to 60 mph   range  with few gusts approaching 75 mph.  * TIMING...Increasing shower and thunderstorm activity late this   afternoon will persist into mid-evening. Any of these showers   and thunderstorms will have the potential to generate strong   microburst winds.   * IMPACTS...These strong gusts will dislodge unsecured items such   as lawn furniture  trampolines and garbage cans. Tree damage is   also possible. Strong cross winds could create hazardous travel   conditions on all roadways within the warning area.,60.8,87.7,0.0,0.0,0.0,48.6,21.2,0.3279999999999999,Partially cloudy,Partly cloudy throughout the day.,0.1548599749803543,0.1156151220202446,0.5298919677734375,0.1669752299785614,0.0,0.0302713755518198
511,511,2017-05-25,0.0,0, ,57.2,69.5,0.0,0.0,0.0,34.4,23.3,0.4539999999999999,Partially cloudy,Partly cloudy throughout the day.,0.1666666716337204,0.1666666716337204,0.1666666716337204,0.1666666716337204,0.1666666716337204,0.1666666716337204
